시군구코드,지정년도,지정일자,업소명,소재지도로명,소재지지번,허가(신고)번호,업태명,주된음식,영업장면적(㎡),행정동명,소재지전화번호,도로명주소,위도,경도,지정월,면적분류,구
3220000,2021,2021-11-16,대찬횟집,서울특별시 강남구 선릉로86길 16-3 지하1층 (대치동),서울특별시 강남구 대치동  897번지 23호  ,3220000-101-2017-00654,일식,,148.32,대치1동,,서울특별시 강남구 선릉로86길 16-3,37.5031514,127.0503526,11,중형음식점,강남구
3220000,2021,2021-11-16,나폴리 회관,서울특별시 강남구 테헤란로5길 24 지상1층 (역삼동),서울특별시 강남구 역삼동  635번지 10호  ,3220000-101-2017-00454,경양식,,235.61,역삼2동,02  592 5067,서울특별시 강남구 테헤란로5길 24,37.5014235,127.0289071,11,중형음식점,강남구
3220000,2021,2021-11-16,육전식당 4호점,서울특별시 강남구 테헤란로8길 11-4 1층 (역삼동),서울특별시 강남구 역삼동  823번지 10호  ,3220000-101-2017-00317,한식,,153.5,역삼1동,,서울특별시 강남구 테헤란로8길 11-4,37.4967805,127.0311708,11,중형음식점,강남구
3220000,2021,2021-11-16,논현감자탕,서울특별시 강남구 학동로 235 2층 (논현동),서울특별시 강남구 논현동  90번지 6호  ,3220000-101-2017-00164,한식,,271.88,논현1동,,서울특별시 강남구 학동로 235,37.5132719,127.0256431,11,중형음식점,강남구
3220000,2021,2021-11-16,화통집 강남자곡점,서울특별시 강남구 자곡로 201 1층 102103105106호 (자곡동 강남더샵라르고),서울특별시 강남구 자곡동  596번지  ,3220000-101-2016-01002,한식,,134.8,세곡동,02  459 5227,서울특별시 강남구 자곡로 201,37.4652137,127.0952705,11,중형음식점,강남구
3220000,2021,2021-11-16,별난횟집 역삼직영점,서울특별시 강남구 언주로85길 25 지상1층 (역삼동),서울특별시 강남구 역삼동  723번지 6호  지상1층,3220000-101-2014-00407,한식,,225.66,역삼1동,,서울특별시 강남구 언주로85길 25,37.5010206,127.0417805,11,중형음식점,강남구
3220000,2021,2021-11-16,대아 부대찌개,서울특별시 강남구 논현로71길 35 지상1층 (역삼동),서울특별시 강남구 역삼동  792번지 36호  ,3220000-101-2014-00798,한식,,80.76,역삼1동,02  931 9393,서울특별시 강남구 논현로71길 35,37.4946484,127.0392784,11,소형음식점,강남구
3220000,2021,2021-11-16,애란궁,서울특별시 강남구 광평로 220-12 지1층지상1층 (수서동),서울특별시 강남구 수서동  490번지 4호  지하1지상1,3220000-101-2013-00075,한식,,218.6,수서동,,서울특별시 강남구 광평로 220-12,37.4824493,127.0780991,11,중형음식점,강남구
3220000,2021,2021-11-16,동천홍 학동점,서울특별시 강남구 논현로132길 29 지상2층 (논현동),서울특별시 강남구 논현동  85번지 1호  ,3220000-101-2012-00223,한식,,216.53,논현2동,,서울특별시 강남구 논현로132길 29,37.5153857,127.0326969,11,중형음식점,강남구
3220000,2021,2021-11-16,대가,서울특별시 강남구 봉은사로4길 22 지상1층 (역삼동),서울특별시 강남구 역삼동  810번지 13호  ,3220000-101-2011-00708,한식,,110.0,역삼1동,,서울특별시 강남구 봉은사로4길 22,37.5038781,127.0263579,11,중형음식점,강남구
3220000,2021,2021-11-16,나리스시 논현본점,서울특별시 강남구 언주로 626 (논현동지하1층101호),서울특별시 강남구 논현동  249번지 6호  지하1층101호,3220000-101-2011-00508,일식,,400.67,논현2동,,서울특별시 강남구 언주로 626,37.5020465,127.0436448,11,대형음식점,강남구
3220000,2021,2021-11-16,이층집왕족발,서울특별시 강남구 도산대로51길 39 (신사동지상2층),서울특별시 강남구 신사동  657번지 23호  지상2층,3220000-101-2011-00437,한식,,162.8,신사동,,서울특별시 강남구 도산대로51길 39,37.5255736,127.0381194,11,중형음식점,강남구
3220000,2021,2021-11-16,우림황소양곱창,서울특별시 강남구 강남대로156길 28 지하1층 (신사동),서울특별시 강남구 신사동  516번지 1호  ,3220000-101-2011-00356,한식,,79.45,신사동,,서울특별시 강남구 강남대로156길 28,37.5182067,127.0203897,11,소형음식점,강남구
3220000,2021,2021-11-16,신촌설렁탕,서울특별시 강남구 논현로28길 36 (도곡동1층),서울특별시 강남구 도곡동  423번지 4호  1층,3220000-101-2009-00985,한식,,184.98,도곡2동,02  572 5636,서울특별시 강남구 논현로28길 36,37.4834758,127.0443633,11,중형음식점,강남구
3220000,2021,2021-11-16,춘향골남원추어탕,서울특별시 강남구 영동대로137길 3 (청담동),서울특별시 강남구 청담동  71번지 20호  ,3220000-101-1984-16573,한식,,96.39,청담동,,서울특별시 강남구 영동대로137길 3,37.5218146,127.0548904,11,소형음식점,강남구
3220000,2021,2021-11-16,한방대가삼계탕,서울특별시 강남구 역삼로5길 22 2층 (역삼동),서울특별시 강남구 역삼동  830번지 38호  2층,3220000-101-2008-00347,한식,,325.9,역삼1동,02  404 5613,서울특별시 강남구 역삼로5길 22,37.4942145,127.0324019,11,대형음식점,강남구
3220000,2021,2021-11-16,무화잠,서울특별시 강남구 강남대로 292 뱅뱅빌딩 지하1층 (도곡동),서울특별시 강남구 도곡동  943번지  뱅뱅빌딩,3220000-101-2020-01020,한식,,474.65,도곡1동,,서울특별시 강남구 강남대로 292,37.4885684,127.032187,11,대형음식점,강남구
3220000,2021,2021-11-16,한옥집 김치찜 GFC몰점,서울특별시 강남구 테헤란로 152 지하1층 (역삼동 강남파이낸스센터),서울특별시 강남구 역삼동  737번지  강남파이낸스센터,3220000-101-2020-00674,한식,,99.96,역삼1동,,서울특별시 강남구 테헤란로 152,37.5001588,127.0366562,11,소형음식점,강남구
3220000,2021,2021-11-16,답다(DAPDA),서울특별시 강남구 남부순환로359길 13 지상1층 101호 (도곡동),서울특별시 강남구 도곡동  955번지 7호  ,3220000-101-2020-00356,한식,,93.38,도곡1동,,서울특별시 강남구 남부순환로359길 13,37.4864592,127.0360848,11,소형음식점,강남구
3220000,2021,2021-11-16,분짜라붐 역삼점,서울특별시 강남구 테헤란로25길 13 12층 (역삼동),서울특별시 강남구 역삼동  644번지 10호  ,3220000-101-2017-01013,기타,,186.24,역삼1동,,서울특별시 강남구 테헤란로25길 13,37.5013809,127.0348931,11,중형음식점,강남구
3220000,2021,2021-11-16,화이린,서울특별시 강남구 논현로131길 14 (논현동지상1층),서울특별시 강남구 논현동  37번지 2호  지상1층,3220000-101-2010-00967,한식,,132.0,논현1동,,서울특별시 강남구 논현로131길 14,37.514393,127.0294348,11,중형음식점,강남구
3220000,2021,2021-11-16,더차이나,서울특별시 강남구 선릉로90길 42 (대치동지하1층),서울특별시 강남구 대치동  890번지 30호  지하1층,3220000-101-2005-00991,한식,,132.23,대치4동,02 5014795,서울특별시 강남구 선릉로90길 42,37.5053418,127.0540396,11,중형음식점,강남구
3220000,2021,2021-11-16,천하일품추어탕,서울특별시 강남구 언주로 508 (역삼동상록회관지하1층),서울특별시 강남구 역삼동  701번지 0호  상록회관지하1층,3220000-101-2002-01081,한식,,247.93,역삼1동,5019970,서울특별시 강남구 언주로 508,37.5037404,127.0428501,11,중형음식점,강남구
3220000,2021,2021-11-16,봉평착한메밀,서울특별시 강남구 강남대로62길 30 지상1층 101호 (역삼동),서울특별시 강남구 역삼동  839번지 4호  ,3220000-101-2020-00125,한식,,91.5,역삼1동,,서울특별시 강남구 강남대로62길 30,37.4918031,127.0341409,11,소형음식점,강남구
3220000,2021,2021-11-16,송화,서울특별시 강남구 테헤란로19길 12 1층 (역삼동),서울특별시 강남구 역삼동  645번지 19호  ,3220000-101-2021-00171,한식,,132.0,역삼1동,,서울특별시 강남구 테헤란로19길 12,37.5022605,127.0333632,11,중형음식점,강남구
3220000,2021,2021-11-16,토담골49번지,서울특별시 강남구 삼성로 766 유림빌딩 지하1층 (청담동),서울특별시 강남구 청담동  49번지  유림빌딩,3220000-101-2018-00985,한식,,587.46,청담동,,서울특별시 강남구 삼성로 766,37.5215591,127.0488566,11,대형음식점,강남구
3220000,2021,2021-11-16,청담항,서울특별시 강남구 영동대로138길 9 지상2층 202호 (청담동),서울특별시 강남구 청담동  131번지 14호  ,3220000-101-2021-00800,일식,,170.0,청담동,,서울특별시 강남구 영동대로138길 9,37.5228842,127.0567802,11,중형음식점,강남구
3220000,2021,2021-11-16,성가네큰집추어탕,서울특별시 강남구 테헤란로113길 15 (삼성동지상1층),서울특별시 강남구 삼성동  170번지 2호  지상1층,3220000-101-2006-00697,한식,,198.93,삼성1동,,서울특별시 강남구 테헤란로113길 15,37.5108349,127.0661135,11,중형음식점,강남구
3220000,2021,2021-11-16,아구본가 첨벙 신사본점,서울특별시 강남구 강남대로150길 12 (논현동1층나호),서울특별시 강남구 논현동  16번지 2호  1층나호,3220000-101-1989-18099,한식,,93.24,논현1동,0205438873,서울특별시 강남구 강남대로150길 12,37.5158197,127.0205655,11,소형음식점,강남구
3220000,2021,2021-11-16,순리대로,서울특별시 강남구 논현로28길 13 지상1층 (도곡동),서울특별시 강남구 도곡동  518번지 4호  ,3220000-101-2020-00480,한식,,227.8,도곡1동,,서울특별시 강남구 논현로28길 13,37.4834758,127.0443633,11,중형음식점,강남구
3220000,2021,2021-11-16,룽청,서울특별시 강남구 논현로152길 23 (신사동알파빌딩지상1층),서울특별시 강남구 신사동  589번지 9호  알파빌딩지상1층,3220000-101-2003-00620,중국식,,152.06,압구정동,02  512 0773,서울특별시 강남구 논현로152길 23,37.5213037,127.0300702,11,중형음식점,강남구
3220000,2021,2021-11-16,본가 신의주 찹쌀순대,서울특별시 강남구 영동대로112길 6 (삼성동지상1층),서울특별시 강남구 삼성동  107번지 4호  지상1층,3220000-101-2006-00304,한식,,194.88,삼성1동,02 5164840,서울특별시 강남구 영동대로112길 6,37.5153853,127.0624493,11,중형음식점,강남구
3220000,2021,2021-11-16,종쓰부,서울특별시 강남구 논현로161길 12 1층 (신사동),서울특별시 강남구 신사동  569번지 27호  ,3220000-101-2016-00836,중국식,,84.0,신사동,,서울특별시 강남구 논현로161길 12,37.5231829,127.0253485,11,소형음식점,강남구
3220000,2021,2021-11-16,학동나주곰탕,서울특별시 강남구 논현로131길 7 지하1층 (논현동),서울특별시 강남구 논현동  58번지 5호  ,3220000-101-2001-24466,경양식,,286.89,논현1동,,서울특별시 강남구 논현로131길 7,37.514393,127.0294348,11,중형음식점,강남구
3220000,2021,2021-11-16,닭한마리 감자탕,서울특별시 강남구 강남대로152길 14 (신사동1층),서울특별시 강남구 신사동  513번지 2호  1층,3220000-101-2001-24264,한식,,128.7,신사동,,서울특별시 강남구 강남대로152길 14,37.5177373,127.0216853,11,중형음식점,강남구
3220000,2021,2021-11-16,다정한상,서울특별시 강남구 언주로 118 지하1층 13호 (도곡동 우성캐릭터199),서울특별시 강남구 도곡동  467번지 24호  우성캐릭터199,3220000-101-2020-00161,한식,,117.53,도곡1동,,서울특별시 강남구 언주로 118,37.5020465,127.0436448,11,중형음식점,강남구
3220000,2021,2021-11-16,주식회사 양인환대(본점),서울특별시 강남구 강남대로42길 17 (도곡동지상12층),서울특별시 강남구 도곡동  954번지 16호  지상12층,3220000-101-2001-24222,한식,,245.29,도곡1동,0220572412,서울특별시 강남구 강남대로42길 17,37.4854058,127.0355017,11,중형음식점,강남구
3220000,2021,2021-11-16,막둥이냉면,서울특별시 강남구 삼성로 307 (대치동지상1층),서울특별시 강남구 대치동  941번지 16호  지상1층,3220000-101-2002-00675,호프/통닭,,59.04,대치4동,5573188,서울특별시 강남구 삼성로 307,37.484405100000004,127.06766238447722,11,소형음식점,강남구
3220000,2021,2021-11-16,봉추찜닭주공공이,서울특별시 강남구 강남대로 442 (역삼동흥국빌딩별관2층),서울특별시 강남구 역삼동  814번지 5호  흥국빌딩별관2층,3220000-101-2001-24054,한식,,84.0,역삼1동,02 5654593,서울특별시 강남구 강남대로 442,37.5020617,127.02608126034366,11,소형음식점,강남구
3220000,2021,2021-11-16,영동올뱅이집,서울특별시 강남구 개포로22길 16 (개포동지상1층),서울특별시 강남구 개포동  1231번지 7호  지상1층,3220000-101-2003-00919,한식,,140.0,개포4동,5733528,서울특별시 강남구 개포로22길 16,37.4767966,127.0506497,11,중형음식점,강남구
3220000,2021,2021-11-16,양평해장국,서울특별시 강남구 영동대로106길 29 (삼성동지상1층),서울특별시 강남구 삼성동  161번지 8호  지상1층,3220000-101-2005-00001,한식,,115.7,삼성1동,5615242,서울특별시 강남구 영동대로106길 29,37.514094,127.064026,11,중형음식점,강남구
3220000,2021,2021-11-16,사량도,서울특별시 강남구 역삼로33길 3 (역삼동지상1층),서울특별시 강남구 역삼동  733번지 18호  지상1층,3220000-101-2007-00901,경양식,,162.0,역삼2동,025538082,서울특별시 강남구 역삼로33길 3,37.4979093,127.0416465,11,중형음식점,강남구
3220000,2021,2021-11-16,유장원보쌈,서울특별시 강남구 학동로28길 5 (논현동지상12층),서울특별시 강남구 논현동  129번지 4호  지상12층,3220000-101-1993-07144,한식,,255.23,논현1동,0205165625,서울특별시 강남구 학동로28길 5,37.5136351,127.0299577,11,중형음식점,강남구
3220000,2021,2021-11-16,배정철 어도,서울특별시 강남구 언주로148길 14 1층 (논현동),서울특별시 강남구 논현동  98번지 12호  ,3220000-101-1994-07831,일식,,199.91,논현1동,02,서울특별시 강남구 언주로148길 14,37.5204469,127.0351594,11,중형음식점,강남구
3220000,2021,2021-11-16,추풍령칼삼겹살,서울특별시 강남구 도산대로51길 41 (신사동),서울특별시 강남구 신사동  657번지 21호  ,3220000-101-1997-20601,한식,,35.28,압구정동,,서울특별시 강남구 도산대로51길 41,37.5255736,127.0381194,11,소형음식점,강남구
3220000,2021,2021-11-16,본가신의주찹쌀순대전문점,서울특별시 강남구 봉은사로 636 (삼성동지상1층지하1층),서울특별시 강남구 삼성동  162번지 12호  지상1층지하1층,3220000-101-1998-20025,한식,,323.0,삼성1동,02 5649292,서울특별시 강남구 봉은사로 636,37.511046,127.0484653,11,대형음식점,강남구
